car_ID,symboling,doornumber,wheelbase,carlength,carwidth,carheight,curbweight,enginetype,cylindernumber,enginesize,fuelsystem,boreratio,stroke,compressionratio,horsepower,peakrpm,citympg,highwaympg,price,log_price,log_enginesize,log_horsepower,log_compressionratio,brand_mazda,brand_mitsubishi,brand_nissan,brand_other,brand_peugeot,brand_subaru,brand_toyota,brand_volkswagen,brand_volvo,fueltype_gas,aspiration_turbo,carbody_hardtop,carbody_hatchback,carbody_sedan,carbody_wagon,drivewheel_fwd,drivewheel_rwd,enginelocation_rear,size_pc,power_pc,hp_x_size,weight_x_mpg
177,-1,0,102.4,175.6,66.5,54.9,2414,3,2,122,5,3.31,3.54,8.7,92,4200,27,32,10898.0,9.296334565143043,4.804021044733257,4.5217885770490405,2.163323025660538,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,0.22128706034283877,0.7787339611321469,11224,65178
178,-1,0,102.4,175.6,66.5,53.9,2458,3,2,122,5,3.31,3.54,8.7,92,4200,27,32,11248.0,9.327945614050446,4.804021044733257,4.5217885770490405,2.163323025660538,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0.18518027284554725,0.47575899605041605,11224,66366
179,3,1,102.9,183.5,67.7,52.0,2976,0,3,171,5,3.27,3.35,9.3,161,5200,20,24,16558.0,9.71462464769875,5.14166355650266,5.081404364984463,2.2300144001592104,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,2.1238429936021164,-1.3272206664491415,27531,59520
180,3,1,102.9,183.5,67.7,52.0,3016,0,3,171,5,3.27,3.35,9.3,161,5200,19,24,15998.0,9.680218993408767,5.14166355650266,5.081404364984463,2.2300144001592104,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,2.1581150006896976,-1.3341328433558457,27531,57304
181,-1,0,104.5,187.8,66.5,54.1,3131,0,3,171,5,3.27,3.35,9.2,156,5200,20,24,15690.0,9.660778845727078,5.14166355650266,5.049856007249537,2.2192034840549946,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,2.3845352247701004,-0.5107757805157698,26676,62620
182,-1,0,104.5,187.8,66.5,54.1,3151,0,3,161,5,3.27,3.35,9.2,156,5200,19,24,15750.0,9.66459564425378,5.081404364984463,5.049856007249537,2.2192034840549946,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,2.306664572860617,-0.43630291822699896,25116,59869
183,2,1,97.3,171.7,65.5,55.7,2261,3,2,97,3,3.01,3.4,23.0,52,4800,37,46,7775.0,8.958668737047434,4.574710978503383,3.9512437185814275,3.1354942159291497,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,-1.116142757235836,1.4241875156057762,5044,83657
184,2,1,97.3,171.7,65.5,55.7,2209,3,2,109,5,3.19,3.4,9.0,85,5250,27,34,7975.0,8.984066927653044,4.6913478822291435,4.442651256490317,2.1972245773362196,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,-0.7458082950813834,0.9118316491247799,9265,59643
185,2,0,97.3,171.7,65.5,55.7,2264,3,2,97,3,3.01,3.4,23.0,52,4800,37,46,7995.0,8.986571625268054,4.574710978503383,3.9512437185814275,3.1354942159291497,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,-1.1135723567042675,1.4236691023377732,5044,83768
186,2,0,97.3,171.7,65.5,55.7,2212,3,2,109,5,3.19,3.4,9.0,85,5250,27,34,8195.0,9.01127949117793,4.6913478822291435,4.442651256490317,2.1972245773362196,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,-0.7432378945498147,0.9113132358567771,9265,59724
187,2,0,97.3,171.7,65.5,55.7,2275,3,2,109,5,3.19,3.4,9.0,85,5250,27,34,8495.0,9.047233034106032,4.6913478822291435,4.442651256490317,2.1972245773362196,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,-0.6892594833868744,0.900426557228718,9265,61425
188,2,0,97.3,171.7,65.5,55.7,2319,3,2,97,3,3.01,3.4,23.0,68,4500,37,42,9495.0,9.158520623246385,4.574710978503383,4.219507705176107,3.1354942159291497,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,-0.920567093710659,1.2067336079060058,6596,85803
189,2,0,97.3,171.7,65.5,55.7,2300,3,2,109,5,3.19,3.4,10.0,100,5500,26,32,9995.0,9.209840246934501,4.6913478822291435,4.605170185988092,2.302585092994046,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,-0.5310758040369634,0.7016396486760441,10900,59800
190,3,1,94.5,159.3,64.2,55.6,2254,3,2,109,5,3.19,3.4,8.5,90,5500,24,29,11595.0,9.358329249689632,4.6913478822291435,4.499809670330265,2.1400661634962708,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,-1.5347145573314769,0.4965268715119187,9810,54096
191,3,1,94.5,165.7,64.0,51.4,2221,3,2,109,5,3.19,3.4,8.5,90,5500,24,29,9980.0,9.20833836930551,4.6913478822291435,4.499809670330265,2.1400661634962708,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,-1.6907631216622658,-0.6504880913108135,9810,53304
192,0,0,100.4,180.2,66.9,55.1,2661,3,1,136,5,3.19,3.4,8.5,110,5500,19,24,13295.0,9.49514330367712,4.912654885736052,4.700480365792417,2.1400661634962708,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,0.8515728674512834,0.3986781070783913,14960,50559
193,0,0,100.4,180.2,66.9,55.1,2579,3,2,97,3,3.01,3.4,23.0,68,4500,33,38,13845.0,9.535679435605061,4.574710978503383,4.219507705176107,3.1354942159291497,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,0.02785100687749121,1.2612780119921692,6596,85107
194,0,0,100.4,183.1,66.9,55.1,2563,3,2,109,5,3.19,3.4,9.0,88,5500,25,31,12290.0,9.416541202560081,4.6913478822291435,4.477336814478207,2.1972245773362196,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,0.4107845045757208,0.9502657784807927,9592,64075
195,-2,0,104.3,188.8,67.2,56.2,2912,3,2,141,5,3.78,3.15,9.5,114,5400,23,28,12940.0,9.468078568054892,4.948759890378168,4.736198448394496,2.2512917986064953,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,1.84231925436856,0.9218507869867671,16074,66976
196,-1,0,104.3,188.8,67.2,57.5,3034,3,2,141,5,3.78,3.15,9.5,114,5400,23,28,13415.0,9.504128762859725,4.948759890378168,4.736198448394496,2.2512917986064953,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,2.042796669867403,1.2847516890509818,16074,69782
197,-2,0,104.3,188.8,67.2,56.2,2935,3,2,141,5,3.78,3.15,9.5,114,5400,24,28,15985.0,9.679406061493943,4.948759890378168,4.736198448394496,2.2512917986064953,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,1.8620256584439192,0.9178762852654123,16074,70440
198,-1,0,104.3,188.8,67.2,57.5,3042,3,2,141,5,3.78,3.15,9.5,114,5400,24,28,16515.0,9.71202433782489,4.948759890378168,4.736198448394496,2.2512917986064953,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,2.049651071284919,1.2833692536696408,16074,73008
199,-2,0,104.3,188.8,67.2,56.2,3045,3,2,130,5,3.62,3.15,7.5,162,5100,17,22,18420.0,9.821192309809298,4.867534450455582,5.087596335232384,2.0149030205422647,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,True,False,2.2894101166807195,0.36229589103316306,21060,51765
200,-1,0,104.3,188.8,67.2,57.5,3157,3,2,130,5,3.62,3.15,7.5,162,5100,17,22,18950.0,9.849559210510572,4.867534450455582,5.087596335232384,2.0149030205422647,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,True,False,2.4813195304076667,0.7269248373240537,21060,53669
201,-1,0,109.1,188.8,68.9,55.5,2952,3,2,141,5,3.78,3.15,9.5,114,5400,23,28,16845.0,9.731809155840653,4.948759890378168,4.736198448394496,2.2512917986064953,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,2.4705118910092283,0.9635053011382186,16074,67896
202,-1,0,109.1,188.8,68.8,55.5,3049,3,2,141,5,3.78,3.15,8.7,160,5300,19,25,19045.0,9.854559878912704,4.948759890378168,5.075173815233827,2.163323025660538,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,True,False,2.953478797410643,0.35123602312698243,22560,57931
203,-1,0,109.1,188.8,68.9,55.5,3012,5,3,173,5,3.58,2.87,8.8,134,5500,18,23,21485.0,9.975110296209095,5.153291594497779,4.897839799950911,2.174751721484161,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,3.008292765651306,0.44447532942205714,23182,54216
204,-1,0,109.1,188.8,68.9,55.5,3217,3,3,145,3,3.01,3.4,23.0,106,4800,26,27,22470.0,10.019936365179374,4.976733742420574,4.663439094112067,3.1354942159291497,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,2.662625973521671,0.9902561744269789,15370,83642
205,-1,0,109.1,188.8,68.9,55.5,3062,3,2,141,5,3.78,3.15,9.5,114,5400,19,25,22625.0,10.026810768568128,4.948759890378168,4.736198448394496,2.2512917986064953,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,True,False,2.5647599105000767,0.9444968146447821,16074,58178
